step,epsilon,episodes,avg_ext_20ep,avg_intr_20ep,avg_state_intr_20ep,avg_vae_loss_20ep,avg_vae_recon_20ep,avg_vae_kl_20ep,current_ep_ext,current_ep_intr,current_ep_state_intr,current_ep_vae_loss,current_ep_vae_recon,current_ep_vae_kl,replay_size
24000,0.7624,11,0.0,0.20194738850124708,0.20194738850124708,0.0005410373401404781,0.0005329074496826665,0.00812988867983222,0.0,0.11397129513261062,0.11397129513261062,0.000499528949148953,0.0004935682518407702,0.00596067076548934,24000
25000,0.7525,12,0.0,0.19757189423715227,0.19757189423715227,0.000537252407715035,0.0005293228896334767,0.007929518236778677,0.0,0.031431914887146806,0.031431914887146806,0.000396724819438532,0.00039123091846704483,0.005493904463946819,25000
26000,0.7425999999999999,12,0.0,0.19757189423715227,0.19757189423715227,0.000537252407715035,0.0005293228896334767,0.007929518236778677,0.0,0.10032912282750203,0.10032912282750203,0.0004783135373145342,0.0004728042986243963,0.005509224720299244,26000
27000,0.7326999999999999,13,0.0,0.19309396232087364,0.19309396232087364,0.0005351762251498607,0.000527452108844255,0.007724117201108199,0.0,0.029844136268075055,0.029844136268075055,0.0004303565074224025,0.0004248588811606169,0.005497639998793602,27000
28000,0.7228,13,0.0,0.19309396232087364,0.19309396232087364,0.0005351762251498607,0.000527452108844255,0.007724117201108199,0.0,0.09600150156870148,0.09600150156870148,0.0003620708012022078,0.00035675373510457575,0.005317055620253086,28000
29000,0.7129000000000001,14,0.0,0.1889175505535457,0.1889175505535457,0.0005365063386437084,0.0005289592539026801,0.007547085140166538,0.0,0.0250040347698676,0.0250040347698676,0.00035133041092194617,0.00034620013320818543,0.005130279343575239,29000
30000,0.7030000000000001,14,0.0,0.1889175505535457,0.1889175505535457,0.0005365063386437084,0.0005289592539026801,0.007547085140166538,0.0,0.08650763139190289,0.08650763139190289,0.00038870362914167345,0.00038380458136089146,0.004899052437394857,30000
31000,0.6931,15,0.0,0.18501715222756104,0.18501715222756104,0.000532222642020012,0.0005248414468951524,0.007381194674720367,0.0,0.023178810527998427,0.023178810527998427,0.0005093035870231688,0.0005044629797339439,0.0048406245186924934,31000
32000,0.6832,15,0.0,0.18501715222756104,0.18501715222756104,0.000532222642020012,0.0005248414468951524,0.007381194674720367,0.0,0.08789328312428356,0.08789328312428356,0.000474855158245191,0.0004700954887084663,0.004759680014103651,32000
33000,0.6733,16,0.0,0.1817246287658479,0.1817246287658479,0.0005313116616889602,0.0005240995124040637,0.007212150463601574,0.0,0.01786879299102973,0.01786879299102973,0.0005063856951892376,0.0005019779782742262,0.004407718777656555,33000
34000,0.6634,16,0.0,0.1817246287658479,0.1817246287658479,0.0005313116616889602,0.0005240995124040637,0.007212150463601574,0.0,0.07808842230640832,0.07808842230640832,0.0004717425908893347,0.0004673516668844968,0.0043909284286201,34000
35000,0.6535,17,0.0,0.1783605425868937,0.1783605425868937,0.0005320029946126263,0.0005249658407753005,0.007037156179328175,0.0,0.01634290452549209,0.01634290452549209,0.0004752710519824177,0.00047086176346056163,0.004409301560372114,35000
36000,0.6436,17,0.0,0.1783605425868937,0.1783605425868937,0.0005320029946126263,0.0005249658407753005,0.007037156179328175,0.0,0.0760733918294368,0.0760733918294368,0.0004745775950141251,0.0004703987797256559,0.004178820177912712,36000
37000,0.6336999999999999,18,0.0,0.17528592229708986,0.17528592229708986,0.0005313936869950137,0.0005245177502123018,0.006875937571749091,0.0,0.012634449105502904,0.012634449105502904,0.00048585899639874697,0.0004819256719201803,0.003933323081582785,37000
38000,0.6238,18,0.0,0.17528592229708986,0.17528592229708986,0.0005313936869950137,0.0005245177502123018,0.006875937571749091,0.0,0.07137357365778438,0.07137357365778438,0.0005017260555177927,0.0004977909848093987,0.0039350721053779125,38000
39000,0.6139,19,0.0,0.17235344541814754,0.17235344541814754,0.0005337249496829157,0.0005270019939512407,0.006722956993862202,0.0,0.008885045711434478,0.008885045711434478,0.00047928921412676573,0.0004754060646519065,0.0038831601850688457,39000
40000,0.604,19,0.0,0.17235344541814754,0.17235344541814754,0.0005337249496829157,0.0005270019939512407,0.006722956993862202,0.0,0.06221675349870566,0.06221675349870566,0.0005035556969232857,0.0004997067153453827,0.0038489673752337694,40000
41000,0.5941000000000001,20,0.0,0.16937135446414148,0.16937135446414148,0.0005313680754625239,0.0005247969020274468,0.006571174471173435,0.0,0.006661475183349884,0.006661475183349884,0.0004788760270457715,0.0004750615917146206,0.0038144350983202457,41000
42000,0.5842,20,0.0,0.16937135446414148,0.16937135446414148,0.0005313680754625239,0.0005247969020274468,0.006571174471173435,0.0,0.06461042557709969,0.06461042557709969,0.0004733589303214103,0.0004697937401942909,0.003565180115401745,42000
43000,0.5743,21,0.0,0.1546533854503272,0.1546533854503272,0.0005247993874945677,0.0005189929404878057,0.005806449602823704,0.0,0.004166018729186746,0.004166018729186746,0.000451451021945104,0.00044782462646253407,0.003626385470852256,43000
44000,0.5644,21,0.0,0.1546533854503272,0.1546533854503272,0.0005247993874945677,0.0005189929404878057,0.005806449602823704,0.0,0.057152027264462994,0.057152027264462994,0.0003595347225200385,0.00035598015529103577,0.0035545588470995426,44000
45000,0.5545,22,0.0,0.148666303443326,0.148666303443326,0.0005221440602326766,0.0005166725735762156,0.005471488239709288,0.0,0.002002423882347274,0.002002423882347274,0.00046912694233469665,0.0004658035177271813,0.0033234185539186,45000
46000,0.5446,22,0.0,0.148666303443326,0.148666303443326,0.0005221440602326766,0.0005166725735762156,0.005471488239709288,0.0,0.056292951849819896,0.056292951849819896,0.0004379951860755682,0.0004347254289314151,0.0032697427086532116,46000
47000,0.5347,22,0.0,0.148666303443326,0.148666303443326,0.0005221440602326766,0.0005166725735762156,0.005471488239709288,0.0,0.10995898156719754,0.10995898156719754,0.0004535147163551301,0.00045039952965453267,0.0031151925213634968,47000
48000,0.5248,23,0.0,0.14361003183329513,0.14361003183329513,0.0005208964954363182,0.000515673945483286,0.005222551070619375,0.0,0.05125644288385126,0.05125644288385126,0.0004591408069245517,0.0004559594963211566,0.0031813234090805054,48000
49000,0.5149,23,0.0,0.14361003183329513,0.14361003183329513,0.0005208964954363182,0.000515673945483286,0.005222551070619375,0.0,0.10342795437596736,0.10342795437596736,0.0005201281164772809,0.0005169649957679212,0.003163133980706334,49000
50000,0.505,24,0.0,0.13860222441203618,0.13860222441203618,0.0005200131301535294,0.00051499620458344,0.005016927351243794,0.0,0.05074512002252499,0.05074512002252499,0.0005150564829818904,0.0005121040157973766,0.002952443901449442,50000
51000,0.4951,24,0.0,0.13860222441203618,0.13860222441203618,0.0005200131301535294,0.00051499620458344,0.005016927351243794,0.0,0.10203007645905945,0.10203007645905945,0.0005165300681255758,0.0005135251558385789,0.003004891099408269,50000
52000,0.48519999999999996,25,0.0,0.1345997099105742,0.1345997099105742,0.0005192996439291164,0.000514499812561553,0.0047998316003941,0.0,0.04544053353376521,0.04544053353376521,0.0004883250803686678,0.00048546900507062674,0.002856084844097495,50000
53000,0.47529999999999994,25,0.0,0.1345997099105742,0.1345997099105742,0.0005192996439291164,0.000514499812561553,0.0047998316003941,0.0,0.09612342063322624,0.09612342063322624,0.0004571186436805874,0.0004542615788523108,0.0028570517897605896,50000
54000,0.4653999999999999,26,0.0,0.13091150944251115,0.13091150944251115,0.0005205077701248229,0.0005159047126653604,0.004603057203348726,0.0,0.04209191965501392,0.04209191965501392,0.0004951943410560489,0.000492425519041717,0.002768845297396183,50000
55000,0.4555,26,0.0,0.13091150944251115,0.13091150944251115,0.0005205077701248229,0.0005159047126653604,0.004603057203348726,0.0,0.09034649700215672,0.09034649700215672,0.00047693238593637943,0.0004742061719298363,0.0027262240182608366,50000
56000,0.4456,27,0.0,0.12727869780693116,0.12727869780693116,0.0005204135610256344,0.0005159948559594341,0.004418704565614462,0.0,0.03804542990684115,0.03804542990684115,0.0004569582233671099,0.0004543508985079825,0.0026073202025145292,50000
57000,0.4357000000000001,27,0.0,0.12727869780693116,0.12727869780693116,0.0005204135610256344,0.0005159948559594341,0.004418704565614462,0.0,0.08698638797733783,0.08698638797733783,0.00041239309939555824,0.0004097784112673253,0.0026146804448217154,50000
58000,0.42580000000000007,28,0.0,0.12368151999503751,0.12368151999503751,0.0005179499159567059,0.000513724448683206,0.004225467378273606,0.0,0.03511030527617911,0.03511030527617911,0.00048593722749501467,0.00048339806380681694,0.002539175795391202,50000
59000,0.41590000000000005,28,0.0,0.12368151999503751,0.12368151999503751,0.0005179499159567059,0.000513724448683206,0.004225467378273606,0.0,0.0823254073209783,0.0823254073209783,0.000435303314588964,0.0004328498034738004,0.0024535097181797028,50000
60000,0.406,29,0.0,0.12091806134478393,0.12091806134478393,0.0005170374934095889,0.0005130050412844867,0.004032453359104693,0.0,0.0317552602568927,0.0317552602568927,0.0004295606049709022,0.0004270980425644666,0.0024625693913549185,50000
61000,0.3961,29,0.0,0.12091806134478393,0.12091806134478393,0.0005170374934095889,0.0005130050412844867,0.004032453359104693,0.0,0.07729754491349389,0.07729754491349389,0.000408756808610633,0.0004063329834025353,0.002423830796033144,50000
62000,0.3862,30,0.0,0.1180563871749103,0.1180563871749103,0.000517355915508233,0.0005135053914273157,0.0038505242322571577,0.0,0.03162476535252387,0.03162476535252387,0.00046754302456974983,0.00046518148155882955,0.0023615288082510233,50000
63000,0.37629999999999997,30,0.0,0.1180563871749103,0.1180563871749103,0.000517355915508233,0.0005135053914273157,0.0038505242322571577,0.0,0.07852029977103825,0.07852029977103825,0.00042577440035529435,0.000423504039645195,0.00227035372518003,50000
64000,0.36639999999999995,31,0.0,0.11545056478912748,0.11545056478912748,0.0005189604969928041,0.0005153015110408888,0.0036589871742762625,0.0,0.028555836531190582,0.028555836531190582,0.0004962428938597441,0.0004940176731906831,0.0022252099588513374,50000
65000,0.35650000000000004,31,0.0,0.11545056478912748,0.11545056478912748,0.0005189604969928041,0.0005153015110408888,0.0036589871742762625,0.0,0.07514946220195746,0.07514946220195746,0.0004960679798386991,0.0004938974161632359,0.002170554595068097,50000
66000,0.3466,32,0.0,0.11272228216584508,0.11272228216584508,0.0005154425904038362,0.000511958886636421,0.003483703383244574,0.0,0.025388445302053645,0.025388445302053645,0.0005014448543079197,0.0004993108450435102,0.002134006703272462,50000
67000,0.3367,32,0.0,0.11272228216584508,0.11272228216584508,0.0005154425904038362,0.000511958886636421,0.003483703383244574,0.0,0.07068977025557002,0.07068977025557002,0.0004783971235156059,0.0004762864555232227,0.002110660308972001,50000
68000,0.3268,33,0.0,0.1103811414804468,0.1103811414804468,0.0005142859168699943,0.00051096074457746,0.0033251709304749967,0.0,0.0222714982408812,0.0222714982408812,0.00044199221883900464,0.0004399678437039256,0.0020243620965629816,50000
69000,0.31690000000000007,33,0.0,0.1103811414804468,0.1103811414804468,0.0005142859168699943,0.00051096074457746,0.0033251709304749967,0.0,0.06605745668723234,0.06605745668723234,0.0004153758054599166,0.00041338748997077346,0.00198832037858665,50000
70000,0.30700000000000005,34,0.0,0.10816452377242991,0.10816452377242991,0.0005083081181510351,0.000505145917122718,0.0031621997361071406,0.0,0.021791887948615144,0.021791887948615144,0.0004723880847450346,0.0004704218008555472,0.0019662838894873857,50000
71000,0.29710000000000003,34,0.0,0.10816452377242991,0.10816452377242991,0.0005083081181510351,0.000505145917122718,0.0031621997361071406,0.0,0.06488445378032538,0.06488445378032538,0.0005073993233963847,0.0005054791690781713,0.0019201813265681267,50000
72000,0.2872,35,0.0,0.10608466968752461,0.10608466968752461,0.0005124886578414589,0.0005094841748359613,0.0030044821032788604,0.0,0.019382134724988963,0.019382134724988963,0.0005111849750392139,0.000509253644850105,0.0019313505617901683,50000
73000,0.2773,35,0.0,0.10608466968752461,0.10608466968752461,0.0005124886578414589,0.0005094841748359613,0.0030044821032788604,0.0,0.06195764420499374,0.06195764420499374,0.0004998254589736462,0.0004979302175343037,0.0018952571554109454,50000
74000,0.26739999999999997,36,0.0,0.1038522963883994,0.1038522963883994,0.0005129767872858792,0.0005101111994008534,0.0028655864065513016,0.0,0.01736223288519772,0.01736223288519772,0.0004555969499051571,0.00045375488116405904,0.0018420652486383915,50000
75000,0.25750000000000006,36,0.0,0.1038522963883994,0.1038522963883994,0.0005129767872858792,0.0005101111994008534,0.0028655864065513016,1.0,0.05972722067726779,0.05972722067726779,0.00047768669901415706,0.0004758649447467178,0.0018217455362901092,50000
76000,0.24760000000000004,37,0.05,0.10195536281312485,0.10195536281312485,0.0005095242508105002,0.0005067789315944538,0.0027453167014755307,0.0,0.01616208882176083,0.01616208882176083,0.0003590821288526058,0.0003572692221496254,0.0018128929659724236,50000
77000,0.23770000000000002,37,0.05,0.10195536281312485,0.10195536281312485,0.0005095242508105002,0.0005067789315944538,0.0027453167014755307,0.0,0.05890387719397586,0.05890387719397586,0.00037619256181642413,0.0003744206333067268,0.0017719336319714785,50000
78000,0.2278,38,0.05,0.10016633661794117,0.10016633661794117,0.0005091705257655122,0.0005065448000095785,0.0026257238816469906,0.0,0.013392253328275212,0.013392253328275212,0.0003623684751801193,0.0003605979145504534,0.0017705539939925075,50000
79000,0.21789999999999998,38,0.05,0.10016633661794117,0.10016633661794117,0.0005091705257655122,0.0005065448000095785,0.0026257238816469906,0.0,0.05513534156435985,0.05513534156435985,0.0004010794800706208,0.0003993560385424644,0.0017234532861039042,50000
80000,0.20799999999999996,39,0.05,0.09845160894930874,0.09845160894930874,0.0005066489582532085,0.0005041340278694406,0.0025149285269435496,0.0,0.011933327689513027,0.011933327689513027,0.0004966117558069527,0.0004948756541125476,0.0017361203208565712,50000
81000,0.19809999999999994,39,0.05,0.09845160894930874,0.09845160894930874,0.0005066489582532085,0.0005041340278694406,0.0025149285269435496,3.0,0.05136661004026347,0.05136661004026347,0.0004079940845258534,0.0004063223022967577,0.0016717835096642375,50000
82000,0.18820000000000003,40,0.3,0.09698720694695998,0.09698720694695998,0.0005068932849098928,0.0005044795383582823,0.0024137436994351447,0.0,0.00998320941198114,0.00998320941198114,0.0004207206948194653,0.0004190387553535402,0.0016819265438243747,50000
83000,0.17830000000000001,40,0.3,0.09698720694695998,0.09698720694695998,0.0005068932849098928,0.0005044795383582823,0.0024137436994351447,3.0,0.05115041997241334,0.05115041997241334,0.00046979758189991117,0.0004681433201767504,0.0016542704543098807,50000
84000,0.1684,41,0.7,0.09541921091971708,0.09541921091971708,0.0005082905394374393,0.0005059730043285527,0.0023175311624072494,1.0,0.007385974324237701,0.007385974324237701,0.0004790497769135982,0.0004774270346388221,0.0016227433225139976,50000
85000,0.15849999999999997,41,0.7,0.09541921091971708,0.09541921091971708,0.0005082905394374393,0.0005059730043285527,0.0023175311624072494,11.0,0.045958645424965076,0.045958645424965076,0.0004949544672854245,0.0004933484015055001,0.0016060781199485064,50000
86000,0.14860000000000007,42,1.4,0.09409322247565613,0.09409322247565613,0.0005093938641948625,0.0005071618405054323,0.0022320213029161096,0.0,0.004968152431345822,0.004968152431345822,0.0005032870103605092,0.0005017013172619045,0.0015857098624110222,50000
87000,0.13870000000000005,42,1.4,0.09409322247565613,0.09409322247565613,0.0005093938641948625,0.0005071618405054323,0.0022320213029161096,5.0,0.04583957943121097,0.04583957943121097,0.00047074543545022607,0.00046915412531234324,0.0015913167735561728,50000
88000,0.12880000000000003,43,2.15,0.09264245045991878,0.09264245045991878,0.0005104391078930348,0.0005082842937554233,0.0021548112330492587,1.0,0.00291872315104056,0.00291872315104056,0.0005145645118318498,0.0005129870260134339,0.0015774730127304792,50000
89000,0.1189,43,2.15,0.09264245045991878,0.09264245045991878,0.0005104391078930348,0.0005082842937554233,0.0021548112330492587,13.0,0.04163718146535612,0.04163718146535612,0.0005163018358871341,0.0005147261545062065,0.00157565763220191,50000
90000,0.10899999999999999,44,3.25,0.09133826774576813,0.09133826774576813,0.0005121731403050945,0.0005100935857626609,0.0020795510441530495,0.0,0.001800375027877245,0.001800375027877245,0.0004847128875553608,0.0004831528931390494,0.0015599866164848208,50000
91000,0.09909999999999997,44,3.25,0.09133826774576813,0.09133826774576813,0.0005121731403050945,0.0005100935857626609,0.0020795510441530495,9.0,0.03966925452892914,0.03966925452892914,0.000491467653773725,0.0004898944753222167,0.0015731652965769172,50000
92000,0.08919999999999995,45,4.2,0.08986126411286709,0.08986126411286709,0.0005130252160597592,0.0005110150392283686,0.0020101726055145263,0.0,0.0002656107674585542,0.0002656107674585542,0.0003983534697908908,0.0003968074161093682,0.0015460579888895154,50000
93000,0.07929999999999993,45,4.2,0.08986126411286709,0.08986126411286709,0.0005130252160597592,0.0005110150392283686,0.0020101726055145263,10.0,0.035821731999048284,0.035821731999048284,0.0004294170648790896,0.0004278828564565629,0.0015342175029218197,50000
94000,0.06940000000000002,45,4.2,0.08986126411286709,0.08986126411286709,0.0005130252160597592,0.0005110150392283686,0.0020101726055145263,21.0,0.07363367589137386,0.07363367589137386,0.00048230361426249146,0.0004807266523130238,0.001576959970407188,50000
95000,0.0595,46,5.3,0.08840055646561006,0.08840055646561006,0.0005123576702317223,0.000510406844841782,0.0019508230790961534,7.0,0.03627840623091176,0.03627840623091176,0.0003676964552141726,0.00036616247962228954,0.001533972448669374,50000
96000,0.04960000000000009,46,5.3,0.08840055646561006,0.08840055646561006,0.0005123576702317223,0.000510406844841782,0.0019508230790961534,18.0,0.07445289324296937,0.07445289324296937,0.0005124154267832637,0.0005108973709866405,0.0015180385671555996,50000
97000,0.03970000000000007,47,6.25,0.08730524875506206,0.08730524875506206,0.00051280663756188,0.0005109170204377733,0.0018896167224738748,11.0,0.03315560019137562,0.03315560019137562,0.00046871238737367094,0.00046722020488232374,0.0014921919209882617,50000
98000,0.02980000000000005,47,6.25,0.08730524875506206,0.08730524875506206,0.00051280663756188,0.0005109170204377733,0.0018896167224738748,21.0,0.07048724076019768,0.07048724076019768,0.00045401984243653715,0.00045254104770720005,0.0014788025291636586,50000
99000,0.01990000000000003,48,7.4,0.0862019211299694,0.0862019211299694,0.0005147896794369444,0.0005129549957928248,0.0018346828233916312,9.0,0.03181680022133578,0.03181680022133578,0.0004938145284540951,0.0004923262749798596,0.0014882474206387997,50000
100000,0.010000000000000009,48,7.4,0.0862019211299694,0.0862019211299694,0.0005147896794369444,0.0005129549957928248,0.0018346828233916312,21.0,0.06950452580813445,0.06950452580813445,0.00047013061703182757,0.00046867787023074925,0.001452747150324285,50000
101000,0.010000000000000009,49,8.6,0.08516770612861517,0.08516770612861517,0.0005177327198907733,0.0005159483436727897,0.0017843759909737856,8.0,0.031052075128959362,0.031052075128959362,0.0005112335784360766,0.0005097791436128318,0.0014544614823535085,50000
102000,0.010000000000000009,49,8.6,0.08516770612861517,0.08516770612861517,0.0005177327198907733,0.0005159483436727897,0.0017843759909737856,17.0,0.0693619677885975,0.0693619677885975,0.0004906654939986765,0.0004892202559858561,0.0014452175237238407,50000
103000,0.010000000000000009,50,9.55,0.08434597423153155,0.08434597423153155,0.0005181991931749508,0.0005164621106814593,0.0017370826797559857,10.0,0.028439925025619362,0.028439925025619362,0.0004863857466261834,0.00048495293594896793,0.001432823482900858,50000
104000,0.010000000000000009,50,9.55,0.08434597423153155,0.08434597423153155,0.0005181991931749508,0.0005164621106814593,0.0017370826797559857,21.0,0.06444394249036418,0.06444394249036418,0.0005165532347746193,0.0005151499062776566,0.0014033563202247024,50000
105000,0.010000000000000009,51,10.85,0.08334466899021076,0.08334466899021076,0.0005187369388295338,0.0005170428921701387,0.0016940462810453027,8.0,0.02827982858379793,0.02827982858379793,0.0004991687019355595,0.0004977582138963044,0.0014104878064244986,50000
106000,0.010000000000000009,51,10.85,0.08334466899021076,0.08334466899021076,0.0005187369388295338,0.0005170428921701387,0.0016940462810453027,19.0,0.0643589518533742,0.0643589518533742,0.00047580120735801756,0.00047439843183383346,0.0014027883298695087,50000
107000,0.010000000000000009,52,11.95,0.08244910318196386,0.08244910318196386,0.0005245589112746529,0.0005229060567216948,0.0016528557054698468,7.0,0.025209940004205237,0.025209940004205237,0.0005073844804428518,0.0005059983814135194,0.0013861020561307669,50000
108000,0.010000000000000009,52,11.95,0.08244910318196386,0.08244910318196386,0.0005245589112746529,0.0005229060567216948,0.0016528557054698468,18.0,0.06183333704792656,0.06183333704792656,0.00044763251207768917,0.00044626978342421353,0.001362727489322424,50000
109000,0.010000000000000009,53,13.0,0.08157132306073009,0.08157132306073009,0.0005273552305880003,0.0005257380369585007,0.0016171941300854088,6.0,0.022667839706049173,0.022667839706049173,0.0004646854067686945,0.00046331435441970825,0.0013710613129660487,50000
110000,0.010000000000000009,53,13.0,0.08157132306073009,0.08157132306073009,0.0005273552305880003,0.0005257380369585007,0.0016171941300854088,16.0,0.05591227884978562,0.05591227884978562,0.00045077415416017175,0.0004494095337577164,0.0013646265724673867,50000
111000,0.010000000000000009,54,14.0,0.08057134781772435,0.08057134781772435,0.0005308373583829962,0.0005292518661008216,0.0015854943136218934,6.0,0.021931043552025613,0.021931043552025613,0.00045697137829847634,0.00045562375453300774,0.001347626675851643,50000
112000,0.010000000000000009,54,14.0,0.08057134781772435,0.08057134781772435,0.0005308373583829962,0.0005292518661008216,0.0015854943136218934,19.0,0.05826459310278913,0.05826459310278913,0.00047920094220899045,0.00047787235234864056,0.0013285786844789982,50000
113000,0.010000000000000009,55,15.2,0.07990204911035506,0.07990204911035506,0.0005311007364070975,0.0005295448252581991,0.0015559147403109818,5.0,0.0188626010119433,0.0188626010119433,0.0004972547176294029,0.000495938234962523,0.0013164555421099067,50000
114000,0.010000000000000009,55,15.2,0.07990204911035506,0.07990204911035506,0.0005311007364070975,0.0005295448252581991,0.0015559147403109818,16.0,0.05438223585187728,0.05438223585187728,0.0004819100722670555,0.00048060360131785274,0.0013064768863841891,50000
115000,0.010000000000000009,56,16.25,0.07912894847721101,0.07912894847721101,0.0005322030090610496,0.0005306767547153868,0.0015262565517332404,6.0,0.01832063869713593,0.01832063869713593,0.00045976057299412787,0.000458458554930985,0.001302012475207448,50000
